stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\roger\Desktop\dev\vfxland5_starling\games\darkblue\vfxland5_01\bin\allegro5.cfg r
display  D   display_settings.c:214  debug_display_settings           [   0.30871] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30872] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.30874] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30875] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.30877] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.30878] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.30879] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.30881] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.30882] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30884] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.30885] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30887] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.30888] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30890] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.30891] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.30893] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.30894] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.30896] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.30897] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30899] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.30900] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30901] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.30903] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30904] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.30906] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.30908] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.30909] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.30911] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.30912] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30914] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.30915] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30917] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.30918] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.30920] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.30921] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30923] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30924] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30925] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30927] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30928] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30930] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30931] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30933] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30934] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30936] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30937] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30939] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30940] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30942] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30943] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30945] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30946] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30947] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30949] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30950] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30952] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30953] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30955] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30956] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30958] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30959] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30961] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30962] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30963] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30965] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30966] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30968] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30969] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30971] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30972] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30974] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30975] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30977] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30978] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30980] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30981] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30982] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30984] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30985] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30987] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30988] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30990] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30991] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.30993] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30994] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30995] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.30997] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.30998] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31000] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31001] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31003] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31004] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31006] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31008] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31009] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31011] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31012] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31014] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31015] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31017] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31018] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31020] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31022] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31024] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31025] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31027] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31028] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31030] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31031] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31033] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31034] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31036] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31038] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31039] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31041] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31042] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31043] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31045] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31046] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31048] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31049] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31051] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31052] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31054] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31055] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31057] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31058] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31059] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31061] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31062] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31064] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31065] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31067] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31068] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31070] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31071] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31073] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31074] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31076] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31077] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31078] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31080] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31081] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31083] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31084] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31086] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31087] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31089] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31090] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31092] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31093] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31094] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31096] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31097] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31099] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31100] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31102] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31103] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31105] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31106] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31108] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31110] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31111] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31113] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31114] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31116] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31117] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31119] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31120] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31122] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31123] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31125] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31126] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31128] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31129] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31131] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31132] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31134] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31135] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31136] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31138] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31139] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31141] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31142] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31144] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31145] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31147] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.31148] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   0.31149] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31151] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.31152] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31154] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   0.31155] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.31157] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   0.31158] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31160] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31161] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31163] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31164] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31166] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31167] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31169] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31170] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31172] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31173] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31174] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31176] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31177] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31179] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31180] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31182] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31183] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31185] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31186] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31187] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31189] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31190] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31192] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31193] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31195] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31196] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31198] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31199] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31201] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31202] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31203] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31205] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31206] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31209] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31213] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31215] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31216] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31218] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31219] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31220] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31222] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31223] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31225] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31226] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31228] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31229] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31231] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31232] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31233] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31235] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31236] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31238] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.31239] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31241] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31242] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31244] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31245] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.31247] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.31248] Single Buffer requirement not met.
